GENE PRODUCT DB	GENE PRODUCT ID	GO TERM	GO NAME	GO ASPECT
UniProtKB	F4IUG9	GO:0048767	root hair elongation	P
UniProtKB	F4J2B8	GO:0010449	root meristem growth	P
UniProtKB	F4J381	GO:0048364	root development	P
UniProtKB	F4J8R4	GO:0010102	lateral root morphogenesis	P
UniProtKB	F4J8R4	GO:0048364	root development	P
UniProtKB	F4J9A0	GO:0010311	lateral root formation	P
UniProtKB	F4J9A0	GO:0048829	root cap development	P
UniProtKB	F4J9M5	GO:0010078	maintenance of root meristem identity	P
UniProtKB	F4JAU3	GO:0080147	root hair cell development	P
UniProtKB	F4JBX1	GO:0048527	lateral root development	P
UniProtKB	F4JBX1	GO:0048527	lateral root development	P
UniProtKB	F4JGZ1	GO:0048364	root development	P
UniProtKB	F4JI44	GO:0048364	root development	P
UniProtKB	F4JIK9	GO:0080147	root hair cell development	P
UniProtKB	F4JLE5	GO:0048768	root hair cell tip growth	P
UniProtKB	F4JLE5	GO:0048767	root hair elongation	P
UniProtKB	F4JLE5	GO:0010053	root epidermal cell differentiation	P
UniProtKB	F4JLE5	GO:0048768	root hair cell tip growth	P
UniProtKB	F4JM19	GO:0048767	root hair elongation	P
UniProtKB	F4JNX3	GO:0080147	root hair cell development	P
UniProtKB	F4JQ95	GO:0048364	root development	P
UniProtKB	F4JTS8	GO:0048364	root development	P
UniProtKB	F4JTS8	GO:0048364	root development	P
UniProtKB	F4JTU7	GO:0048767	root hair elongation	P
UniProtKB	F4JY11	GO:0010015	root morphogenesis	P
UniProtKB	F4K051	GO:0048364	root development	P
UniProtKB	F4K0T5	GO:0010311	lateral root formation	P
UniProtKB	F4K128	GO:0010078	maintenance of root meristem identity	P
UniProtKB	F4K2A1	GO:0010449	root meristem growth	P
UniProtKB	F4K2A1	GO:0048767	root hair elongation	P
UniProtKB	F4K2A1	GO:0048364	root development	P
UniProtKB	F4K2E9	GO:0048364	root development	P
UniProtKB	F4K2E9	GO:0048767	root hair elongation	P
UniProtKB	F4K3E4	GO:0048528	post-embryonic root development	P
UniProtKB	F4K5J1	GO:0048768	root hair cell tip growth	P
UniProtKB	F4K5J1	GO:0048767	root hair elongation	P
UniProtKB	F4K6B8	GO:0010082	regulation of root meristem growth	P
UniProtKB	F4K7C5	GO:0048767	root hair elongation	P
UniProtKB	F4K8U4	GO:0048364	root development	P
UniProtKB	F4KBT8	GO:0080022	primary root development	P
UniProtKB	F4KBY0	GO:0048767	root hair elongation	P
UniProtKB	F4KG58	GO:0010015	root morphogenesis	P
UniProtKB	F4KGM7	GO:0010102	lateral root morphogenesis	P
UniProtKB	F4KGM7	GO:0048364	root development	P
UniProtKB	F4KGW7	GO:0010311	lateral root formation	P
UniProtKB	F4KGW7	GO:0048364	root development	P
UniProtKB	F4KHI3	GO:0010082	regulation of root meristem growth	P
UniProtKB	F4KIH9	GO:0010082	regulation of root meristem growth	P
UniProtKB	F4KIH9	GO:0010015	root morphogenesis	P
UniProtKB	O04197	GO:0048364	root development	P
UniProtKB	O04331	GO:0048527	lateral root development	P
UniProtKB	O04379	GO:0048830	adventitious root development	P
UniProtKB	O04474	GO:0048829	root cap development	P
