GENE PRODUCT DB	GENE PRODUCT ID	GO TERM	GO NAME	GO ASPECT
UniProtKB	Q1ECF1	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q1PET6	GO:0009737	response to abscisic acid	P
UniProtKB	Q2V3L3	GO:0009737	response to abscisic acid	P
UniProtKB	Q38845	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q38871	GO:0009737	response to abscisic acid	P
UniProtKB	Q38872	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q38872	GO:0009737	response to abscisic acid	P
UniProtKB	Q38882	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q38882	GO:0009737	response to abscisic acid	P
UniProtKB	Q38898	GO:0009737	response to abscisic acid	P
UniProtKB	Q38902	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q38913	GO:0009737	response to abscisic acid	P
UniProtKB	Q38920	GO:0009737	response to abscisic acid	P
UniProtKB	Q38997	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q39023	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q39024	GO:0009737	response to abscisic acid	P
UniProtKB	Q39026	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q39026	GO:0009737	response to abscisic acid	P
UniProtKB	Q39028	GO:0009737	response to abscisic acid	P
UniProtKB	Q39028	GO:0009737	response to abscisic acid	P
UniProtKB	Q39032	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q39032	GO:0009737	response to abscisic acid	P
UniProtKB	Q39084	GO:0009737	response to abscisic acid	P
UniProtKB	Q39086	GO:0071215	cellular response to abscisic acid stimulus	P
UniProtKB	Q39091	GO:0009737	response to abscisic acid	P
UniProtKB	Q39176	GO:0009737	response to abscisic acid	P
UniProtKB	Q39193	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q39193	GO:0009737	response to abscisic acid	P
UniProtKB	Q39193	GO:0009737	response to abscisic acid	P
UniProtKB	Q39193	GO:0009737	response to abscisic acid	P
UniProtKB	Q39204	GO:0009737	response to abscisic acid	P
UniProtKB	Q41188	GO:0009737	response to abscisic acid	P
UniProtKB	Q42396	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q42479	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q42512	GO:0009737	response to abscisic acid	P
UniProtKB	Q42512	GO:0009737	response to abscisic acid	P
UniProtKB	Q42512	GO:0009737	response to abscisic acid	P
UniProtKB	Q42539	GO:0009737	response to abscisic acid	P
UniProtKB	Q42551	GO:0009737	response to abscisic acid	P
UniProtKB	Q43348	GO:0009737	response to abscisic acid	P
UniProtKB	Q5BPS3	GO:0009737	response to abscisic acid	P
UniProtKB	Q5EAF2	GO:0009737	response to abscisic acid	P
UniProtKB	Q5EAF2	GO:0009737	response to abscisic acid	P
UniProtKB	Q5YDB6	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q66GN2	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q67Y93	GO:0009737	response to abscisic acid	P
UniProtKB	Q67YE6	GO:0009737	response to abscisic acid	P
UniProtKB	Q67ZM7	GO:0009737	response to abscisic acid	P
UniProtKB	Q6AWT8	GO:0009737	response to abscisic acid	P
UniProtKB	Q6NLQ6	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q6NLQ6	GO:0009737	response to abscisic acid	P
UniProtKB	Q6R0C4	GO:0009737	response to abscisic acid	P
UniProtKB	Q6R0C4	GO:0009737	response to abscisic acid	P
UniProtKB	Q70DU8	GO:0009737	response to abscisic acid	P
UniProtKB	Q75QN6	GO:0009737	response to abscisic acid	P
UniProtKB	Q76E23	GO:0009737	response to abscisic acid	P
UniProtKB	Q7G1L2	GO:0009737	response to abscisic acid	P
UniProtKB	Q7G1L2	GO:0009737	response to abscisic acid	P
UniProtKB	Q7GB25	GO:1901527	abscisic acid-activated signaling pathway involved in stomatal movement	P
UniProtKB	Q7PC88	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q84J70	GO:0009737	response to abscisic acid	P
UniProtKB	Q84JS5	GO:0009737	response to abscisic acid	P
UniProtKB	Q84JU4	GO:0009737	response to abscisic acid	P
UniProtKB	Q84MC7	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q84MC7	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q84MC7	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q84TH5	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q84TH5	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q84TH5	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q84TH5	GO:0009737	response to abscisic acid	P
UniProtKB	Q84TH5	GO:0009737	response to abscisic acid	P
UniProtKB	Q84W66	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q84WB7	GO:0009737	response to abscisic acid	P
UniProtKB	Q8GX77	GO:0009737	response to abscisic acid	P
UniProtKB	Q8GXJ4	GO:0071215	cellular response to abscisic acid stimulus	P
UniProtKB	Q8GXW1	GO:0009737	response to abscisic acid	P
UniProtKB	Q8GXW1	GO:0009737	response to abscisic acid	P
UniProtKB	Q8GY17	GO:0009737	response to abscisic acid	P
UniProtKB	Q8GYP5	GO:0009737	response to abscisic acid	P
UniProtKB	Q8GYP5	GO:0009737	response to abscisic acid	P
UniProtKB	Q8GYP5	GO:0009737	response to abscisic acid	P
UniProtKB	Q8GZ52	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q8H0V5	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q8H0V5	GO:0009737	response to abscisic acid	P
UniProtKB	Q8H1F2	GO:0009737	response to abscisic acid	P
UniProtKB	Q8H1H9	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q8H1R0	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q8H1R0	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q8L4B2	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q8L716	GO:0009737	response to abscisic acid	P
UniProtKB	Q8L7L1	GO:0071215	cellular response to abscisic acid stimulus	P
UniProtKB	Q8L7L1	GO:0009737	response to abscisic acid	P
UniProtKB	Q8L7L1	GO:0009737	response to abscisic acid	P
UniProtKB	Q8L840	GO:0071215	cellular response to abscisic acid stimulus	P
UniProtKB	Q8L8N5	GO:0071215	cellular response to abscisic acid stimulus	P
